id,seller,price,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id
9395,1,10350000,54,10,32.5,12,2,,,,,,,,,,0,2633
9396,2,10350000,63.1,6.7,45.6,1,3,1,2.64,0,1,1,0,,,1,1,1075
9397,1,10500000,38,6.5,23.8,7,2,,,0,1,,,1,0,,2,7325
9398,1,10450000,56,5.6,42,1,3,,2.75,0,1,1,0,,,0,1,831
9399,1,10500000,54,9.5,33,8,2,1,,0,1,,,1,0,,1,4057
9400,1,10450000,53.2,8,33,1,2,1,2.9,0,1,,,,,1,1,5388
9401,1,10500000,79,12,53,5,3,,2.64,,,,,,,,2,5338
9402,1,10500000,40,10,19,11,1,,,1,0,0,1,1,1,1,2,5094
9403,2,10500000,39,13,20,3,1,,,1,0,1,0,0,1,1,1,8696
9404,1,10494999,57.8,10.5,33.7,8,2,1,2.7,0,1,1,0,1,0,3,2,1641
9405,1,10590000,80,12,44,3,3,1,2.7,0,1,0,1,0,1,1,1,1622
9406,1,10600000,47.9,10.4,23,13,1,,,1,0,1,0,0,1,3,1,2635
9407,2,10700000,54,5.6,37,4,3,2,,0,1,,,1,0,1,1,3485
9408,1,10700000,52,8.5,31,15,2,1,,0,1,0,1,1,0,1,1,5347
9409,2,10700000,74,9.5,,3,3,,,,,,,,,,0,9333
9410,1,10800000,75,10.9,40.3,5,3,2,2.65,2,0,1,1,0,1,2,1,6225
9411,1,10800000,66,,,18,2,,,0,1,,,1,0,0,1,8118
9412,1,10890000,54,9.4,32,16,2,1,,0,1,1,0,1,0,1,2,6896
9413,1,10800000,74.4,8.7,44.3,6,3,,2.8,0,1,1,1,0,3,1,2,8903
9414,1,10850000,83.6,10,47.3,2,3,,,0,1,1,1,1,0,,1,9363
9415,1,10791000,44.7,13,22,27,1,,2.95,1,0,0,1,0,1,0,1,4099
9416,,6990000,59,,31.28,2,1,,4.8,1,0,0,1,,,0,1,2472
9417,,56600000,119,17.6,67,12,4,1,3.3,,,1,1,,,3,1,2000
9418,3,15623680,61.03,6,27.4,2,2,,3,1,1,,,0,1,,1,7203
9419,3,24314930,86.53,,76.3,12,3,,3.21,,,,,,,,1,3773
9420,3,23531200,76.4,,,11,2,,3.1,,,,,,,,1,4739
9421,3,14267326,45.53,14.2,16.5,18,1,,3,,,,,0,1,,1,7203
9422,,20500000,55,14,28,10,1,,,,,1,0,,,0,2,2046
9423,3,22996400,76.4,,,10,1,,3.1,,,,,,,,1,4739
9424,,35000000,80,14,40,6,2,,3.2,1,1,1,1,,,2,1,2000
9425,3,36794661,114.3,16.5,61.4,8,3,,3,,,,,0,2,,1,7203
9426,,28300000,130,20,67,10,4,1,2.8,2,0,1,0,0,1,2,1,1965
9427,,25990000,163,,,17,5,,2.7,4,0,1,1,0,3,0,2,1965
9428,,37900000,123,,,4,3,,,1,0,1,1,,,3,2,3165
9429,,6290000,44,,,6,2,,,,,,,,,,0,1448
9430,,6500000,44.4,6.2,29.5,5,2,1,,0,1,1,0,1,0,1,2,6499
9431,,6700000,47,7.1,30.3,2,2,1,2.64,0,1,1,1,1,0,0,2,8477
9432,,8600000,44,6,26,3,2,1,,1,0,1,0,0,1,,2,7261
9433,,9200000,64,6,46.4,3,4,2,,0,1,1,0,0,1,0,2,4061
9434,,10000000,43.67,15.9,12.2,8,1,,,1,0,1,0,0,1,0,1,2818
9435,,13500000,84.1,12.4,51.7,13,2,,3,0,2,1,1,0,1,3,1,2174
9436,,14550000,80,14.1,42.7,2,3,,2.8,1,1,1,0,1,0,2,1,4962
9437,,19500000,86,,,4,3,,,0,1,,,1,0,2,1,3205
9438,,21500000,77,,,11,2,,,0,1,,,1,0,0,1,8487
9439,,24990000,102.7,,,7,3,,,2,0,,,1,0,2,1,1965
9440,,3052500,18.5,,,5,1,,4.6,1,0,1,1,,,1,1,900
9441,,5380000,23.2,5,17,13,1,,,1,0,0,1,0,1,0,2,8327
9442,,5970000,18.93,3,13,22,1,,,1,0,1,0,,,,1,1968
9443,,6200000,41,11,19,2,1,,,1,0,1,0,1,0,1,2,2887
9444,,6290000,32.1,6,21.6,2,1,,2.7,1,0,1,0,,,0,2,4738
9445,,6500000,30.3,5.9,17.3,4,1,,,1,0,0,1,1,0,0,1,3855
9446,,6799000,45.9,10,18,15,1,,,0,1,1,1,0,1,1,1,9649
9447,3,15007775,78.44,23.3,37.5,4,2,,,,,,,0,1,,1,23
9448,,6900000,38.1,10,23.1,6,1,,,,,1,0,,,0,2,4207
9449,,7150000,43.8,6.1,27.2,12,2,1,2.64,0,1,1,0,1,0,1,1,8877
9450,,7200000,39,8.5,19.2,15,1,,2.65,1,0,0,1,1,0,2,2,5565
9451,3,7432140,38.31,10.5,16.4,18,1,,3,1,0,,,0,1,,1,8016
9452,3,7590795,38.63,6,21.9,9,2,,3,1,0,,,0,1,,1,8016
9453,,8077200,63.6,10.6,29.3,2,2,,,0,1,,,0,1,0,1,9649
9454,,8229600,64.8,11,30.1,22,2,2,,0,1,1,1,0,1,0,1,9649
9455,3,8542513,49.66,6,27.3,13,2,,3,1,0,,,0,1,,1,8016
9456,3,8647800,40.6,9.1,18,16,1,,3,1,0,,,0,1,,1,8016
9457,,8640000,29.72,6,19,20,1,,,1,0,1,0,,,,1,1968
9458,,8600000,34.2,16.7,10.2,10,1,,3.3,1,0,1,0,,,,2,89
9459,,9123400,63.8,10.2,33.6,12,2,,,0,1,1,1,0,1,1,1,9649
9460,,9300000,38,11,19,16,1,,3.1,,,,,,,3,2,5379
9461,,9350000,38.46,19.2,12.1,4,1,,3.3,1,0,1,0,,,,2,2755
9462,,9437500,75.5,11.5,39,25,2,0,,0,1,1,1,0,2,0,1,9649
9463,3,9514050,26.65,4.4,15,5,1,,,1,0,,,,,,1,8198
9464,,9512500,76.1,10.5,30,8,2,1,,0,1,1,1,0,1,0,1,9649
9465,,9637500,77.1,10.5,30,19,2,0,,0,1,1,1,0,1,0,1,9649
9466,,9850000,66.3,,46.3,16,3,0,2.48,0,1,,,0,1,1,2,3302
9467,3,9984309,57.47,6,34.2,4,3,,3,1,0,,,0,1,,1,8016
9468,,10850000,86.8,15.5,44.6,16,3,2,,0,2,1,1,0,1,0,1,9649
9469,,11750000,78,10,45,11,3,,2.8,0,1,1,1,0,1,3,2,6420
9470,3,12153120,36.17,,22,8,1,,,1,0,,,,,,1,8198
9471,,12300000,72.4,10.2,44.3,14,3,,2.64,0,1,1,1,0,1,2,2,7455
9472,,12600000,53.93,13.1,27.4,10,2,1,3.3,2,0,1,0,,,,2,89
9473,3,13341587,46.66,14.6,17.2,11,1,,3,,,,,0,1,,1,7203
9474,,13600000,55.5,10,30,15,2,1,3,1,0,1,0,0,1,2,1,3963
9475,,14383710,95.7,11.6,51.8,22,3,,,1,1,,,0,1,0,1,9649
9476,3,14760869,48.11,6,24.5,2,2,,3,,,,,0,1,,1,7203
9477,,15248100,111.3,14.5,52.4,7,3,2,,1,1,1,1,0,2,1,1,9649
9478,,16200000,80,9,57,3,3,,3,0,1,1,1,,,1,1,7858
9479,,16700000,70.98,7.7,45.7,9,3,1,3.3,3,0,1,0,,,,2,89
9480,,16978920,70.5,20.7,28.7,5,2,1,,2,0,1,0,,,0,2,2818
9481,,17000000,81.2,17,56,3,1,,3.3,2,0,1,1,4,0,0,2,92
9482,3,17733825,67.25,12.4,35,10,2,,3,1,1,,,0,1,,1,7203
9483,3,18290426,72.38,14.8,32.1,7,2,,3,2,0,,,0,2,,1,7203
9484,3,18808896,78.24,6,44.5,2,3,,3,1,1,,,0,1,,1,7203
9485,3,19123390,61.49,,46.3,3,3,,,2,0,,,,,,1,8198
9486,3,19332662,80.4,6,41,3,3,,3,1,1,,,1,2,,1,7203
9487,3,22089795,70.58,13.4,35.3,4,2,,3,,,,,0,1,,1,7203
9488,,22500000,102,12,68,33,3,1,2.75,2,0,0,1,0,2,3,2,3205
9489,,24280715,128.1,,,4,4,,,,,,,,,,0,44
9490,,25600000,209,20,155,16,5,1,,2,2,1,1,0,4,0,2,3205
9491,3,26282195,102.41,6,58.5,2,4,,3,,,,,0,2,,1,7203
9492,3,26935612,96.63,17.3,46.5,18,3,,3,1,1,,,0,2,,1,7203
9493,,31265000,246.2,13.6,137.1,19,6,1,2.8,2,2,1,1,0,4,0,2,1965
9494,,36000000,80,13,40,2,2,,3.2,,,1,1,,,3,1,2000
9495,,36600000,138.6,,,15,4,,3,0,3,,,,,,1,7276
9496,,43700000,79.08,,,12,2,,3.25,,,,,,,3,1,2000
9497,,46900000,104,12,67,2,3,,3.2,2,1,1,0,,,3,1,2000
9498,,49850000,136.9,14.5,69.2,6,3,1,,3,0,,,,,0,1,5363
9499,,56600000,119,,,12,4,,3.3,3,0,1,1,,,3,2,2000
9500,,65999000,129.82,,,3,4,1,,3,0,,,,,2,1,2000
9501,,68000000,192,35,110,2,4,1,,2,0,1,1,0,2,3,1,2046
9502,3,20037120,70.36,13.2,32,3,2,,3,,,,,0,2,,1,7203
9503,2,9000000,48.2,6.1,23.1,6,2,1,2.64,0,1,1,0,0,1,1,2,8164
9504,0,5850000,34.6,9.6,19.4,10,1,,2.5,1,0,1,0,,,2,2,3046
9505,2,8000000,51,6,33,5,3,0,,0,1,1,0,1,0,1,1,8998
9506,1,13999000,80,10,54,2,3,1,,0,1,,,,,2,1,8270
9507,,5800000,39,12.2,17,5,1,,2.48,0,1,1,0,,,1,2,5169
9508,0,6450000,39,9,21,13,1,,2.64,0,1,0,1,2,0,1,2,8653
9509,3,8193588,39.6,18.3,13.1,22,1,,3.5,1,0,1,0,1,0,,1,250
9510,2,8500000,59.7,6,43.4,6,3,2,2.65,0,1,1,0,0,1,1,1,6250
9511,1,9300000,50,8,29,8,2,1,,,,,,1,0,1,1,332
9512,2,9800000,45.7,6,30.6,5,2,0,2.7,1,0,1,0,1,0,1,1,2577
9513,0,11200000,63.1,12,35,5,2,1,2.8,0,2,1,1,0,1,2,1,8171
9514,0,13000000,81,12,44,15,2,1,,1,1,1,0,0,1,2,1,2174
9515,1,21300000,98,35,42,26,2,1,,2,0,0,1,0,1,2,1,3205
9516,0,2970000,18,,,4,1,,4.6,1,0,1,1,,,1,1,900
9517,0,5000000,38.9,8.6,21,2,1,,2.64,0,1,1,0,,,0,1,5335
9518,3,5569790,25.1,2.3,18.9,2,1,,3.5,1,0,1,0,,,,1,250
9519,1,5699999,35,8.2,19,1,1,,2.7,1,0,0,1,1,0,1,2,8674
9520,1,6050000,37.8,7.4,19,10,1,,,0,1,,,1,0,0,1,9315
9521,0,6200000,40,9,21,8,1,,2.64,0,1,1,0,0,2,0,1,3257
9522,1,6350000,42,10.5,18,22,1,,2.78,1,0,1,0,1,0,1,1,2418
9523,2,6400000,47.5,6.1,30.7,4,2,1,2.5,0,1,1,0,1,0,1,1,6499
9524,0,6500000,45.7,11,18.6,16,1,,,1,0,0,1,0,1,,1,8888
9525,2,6750000,33,6,20,4,1,,2.64,1,0,1,0,1,0,2,1,6921
9526,1,6850000,22.68,4,13,2,1,,3.3,1,0,1,0,,,,1,2818
9527,1,6808590,50.1,10,16.3,2,1,,,1,0,,,0,1,0,1,9649
9528,,6800000,51,10,31.5,5,2,1,,0,1,1,0,,,1,2,8200
9529,2,7000000,44.6,6,18.6,11,2,0,2.64,0,1,1,0,0,1,0,1,2105
9530,3,7472660,41,18.9,13.8,2,1,,3.5,1,0,1,0,,,,1,250
9531,3,13688246,103,,59.9,13,3,,,,,,,1,0,,1,2625
9532,3,7556149,54.7,16.4,26.6,19,2,,,0,1,,,,,,1,5782
9533,3,7555052,50.5,25.9,16.3,14,1,,,0,1,,,,,,1,5782
9534,,7601420,62.8,17.6,31.4,8,2,,,0,1,,,,,,1,5782
9535,3,7618113,56.9,15,31.3,8,2,,,1,0,,,,,,1,5782
9536,0,7790000,40,10.5,20.1,9,1,,,0,1,0,1,1,0,2,1,8784
9537,3,8360134,70.7,25.6,30.1,14,2,,,1,1,,,,,,1,5782
9538,3,8374839,70.3,22.4,30.1,23,2,,,0,1,,,,,,1,5782
9539,2,8400000,46,6,29,8,2,1,,1,0,0,1,,,1,1,2223
9540,3,8904150,42.1,16.7,14.8,13,1,,,1,0,1,0,,,,1,2778
9541,3,9231401,68.4,24.8,27.8,18,2,,,0,1,,,,,,1,5782
9542,3,9273007,55.85,17.5,24.4,9,2,,,0,1,1,0,1,0,,1,4571
9543,3,9657120,52.8,19.1,20.5,3,2,,2.72,0,2,1,0,,,,1,8136
9544,3,10033050,63.3,21.6,26.5,1,2,,2.72,0,2,1,0,,,,1,8136
9545,3,10057950,65.1,22.4,27.4,23,2,,2.72,0,2,1,0,,,,1,8136
9546,3,10429936,83.6,13,53.2,2,3,,,1,1,,,,,,1,5782
9547,3,10694840,52.4,14.7,22,16,2,,,2,0,1,0,,,,1,5435
9548,3,11852580,56.2,20.4,26,10,2,,,1,1,1,0,,,,1,2778
9549,3,12411480,58.6,19.1,20.4,4,2,,2.85,0,2,0,1,1,0,,1,2679
9550,3,18068273,85.1,,0,12,3,,3.2,,,,,,,,1,1135
9551,3,19794760,91.6,27.9,43.6,24,3,,,,,,,,,,0,2778
9552,0,13200000,77,10.1,46,13,3,1,,0,1,1,0,1,0,1,1,3680
9553,0,15000000,107,,,4,4,,2.64,1,1,1,1,1,0,2,1,9259
9554,1,3750000,16,,,1,1,,,1,0,,,,,2,1,4065
9555,1,5900000,33,6,18,1,1,,2.64,1,0,1,0,,,2,2,2736
9556,1,6000000,33,6,19,5,1,,,1,0,1,0,1,0,1,2,7634
9557,2,6100000,36,10,18,10,1,,2.64,1,0,1,0,0,2,1,1,2785
9558,3,7598500,35,,10.2,2,2,,2.95,1,0,,,,,,1,767
9559,3,7716720,40.7,,20.8,11,1,,2.95,1,0,0,1,0,1,,1,767
9560,3,8018900,44.5,,15,5,2,,2.95,1,0,0,1,0,1,,1,767
9561,3,8326477,35.69,,10,13,2,,2.95,1,0,,,,,,1,767
9562,0,8500000,76,10.5,46,13,3,1,,0,1,1,0,1,1,2,1,1056
9563,,9163522,48.2,,,2,1,,,,,,,,,,1,2206
9564,3,9502240,53.99,,26.7,1,2,,2.95,1,1,1,1,,,,1,767
9565,3,8530600,38.6,12.9,18.4,19,1,,2.65,1,0,1,0,,,,1,6074
9566,2,8600000,46.6,13.4,21.4,9,1,,,1,0,0,1,0,1,,1,8785
9567,3,8695736,39.2,18.3,13.1,15,1,,3.5,1,0,1,0,1,0,,1,250
9568,0,8650000,60,6,38,9,3,,2.64,0,1,1,1,0,1,2,1,3684
9569,0,8900000,41.6,11,30,14,1,,3,1,0,0,1,0,1,1,1,8023
9570,,9300000,44.5,6,28.5,2,2,1,,0,1,1,0,1,0,1,1,526
9571,2,9500000,53,9,33,3,2,1,2.64,0,1,,,1,0,1,2,1949
9572,1,9512500,76.1,10.4,29.8,8,2,,,0,1,,,0,1,0,1,9649
9573,1,9500000,50,8,30,3,2,1,3,0,1,1,0,1,0,1,1,4167
9574,,9500000,57,6.2,43,4,3,2,2.64,0,1,1,0,1,0,0,1,8356
9575,,9650000,45.1,10.1,17.7,14,1,,2.64,,,,,1,0,2,1,8749
9576,3,10132320,52.8,18.6,21.7,1,2,,2.7,0,2,0,1,,,,1,8684
9577,0,10200000,49,7,30,10,2,1,2.5,1,0,,,0,1,1,1,5209
9578,3,10539800,69.8,17.8,26.7,2,2,,,1,0,1,1,0,1,,1,4207
9579,3,10524956,56.2,,0,24,2,,3.5,1,1,,,,,,1,250
9580,2,10499000,41,13,17,5,1,,,1,0,1,0,0,1,0,2,2818
9581,3,10598237,56.6,,0,23,2,,3.5,1,1,,,,,,1,250
9582,3,10602000,55.8,19.8,23.6,11,2,,2.65,0,2,0,1,,,,1,6074
9583,3,10702931,55.02,6,25.4,1,2,,3,,,,,,,,1,8016
9584,,10650000,74.6,10.3,45.4,1,3,,2.64,,,1,0,,,1,1,3199
9585,3,10823160,60.6,15.3,26.4,13,2,,,0,1,0,1,0,1,,1,5379
9586,3,10784460,58.2,,,18,2,,,,,1,1,,,,1,5379
9587,3,10807600,65.9,17.8,26.7,3,2,,,1,0,1,1,,,,1,4207
9588,2,10800000,62,13,35,16,2,,2.8,1,0,1,0,1,1,2,2,4817
9589,3,10927590,59.1,17.8,26.7,13,2,,,1,0,1,1,0,1,,1,5379
9590,0,11000000,58,10,37,14,2,,2.64,,,,,,,3,1,5368
9591,3,11100300,68.1,17.8,26.7,3,2,,,1,0,1,1,0,1,,1,4207
9592,1,11400000,74.2,10.2,43,14,3,,,,,,,0,1,,2,8838
9593,3,11487240,61.2,23.5,25,22,2,,2.65,0,2,0,1,,,,1,193
9594,3,11625600,69.2,19.4,34.4,13,2,,2.65,0,2,0,1,,,,1,6785
9595,3,11756299,69.7,19,32.2,2,2,,3.5,1,1,1,1,,,,1,250
9596,3,11994971,63.28,12.2,29.4,2,2,,3,,,,,0,1,,1,8016
9597,0,11990000,80,12.9,45,4,3,1,2.74,0,1,,,1,1,1,1,1769
9598,1,12200000,63,,38,4,2,1,,0,1,,,,,0,1,6148
9599,3,12610333,79.7,18.8,53.4,2,3,,3.5,1,1,1,1,,,,1,250
9600,2,12699000,49.54,19,19.3,6,1,,,1,0,,,,,0,1,2818
9601,3,12942545,67.8,,0,13,2,,3.5,1,1,,,,,,1,250
9602,3,27461823,128.3,,0,2,4,,3.2,,,,,,,,1,1135
9603,3,13522894,42.14,12.6,15.6,10,1,,3,1,0,,,0,1,,1,7203
9604,1,13500000,61,16.8,24.5,10,1,,3,1,0,0,1,,,2,1,7616
9605,2,13700000,75,8.5,47,6,3,1,3.2,0,1,1,1,,,1,1,9299
9606,1,13900000,75,10,45,12,3,1,2.64,1,0,1,0,0,1,1,1,8121
9607,1,13890000,74,10.3,45.3,9,3,1,2.64,0,1,1,1,0,1,1,2,5552
9608,1,14000000,55,9,30,15,2,,,1,0,0,1,0,1,2,1,9662
9609,1,14100000,58,6,40,8,3,,,0,1,1,1,1,0,2,1,6261
9610,3,14185344,65.6,19.1,32.2,15,2,,3.5,1,1,1,1,,,,1,250
9611,1,14500000,83.6,10.7,51.1,17,3,1,2.8,0,1,1,1,1,1,1,1,2563
9612,2,14900000,83,13,55,8,3,1,3,0,1,1,1,2,0,3,1,6607
9613,0,14800000,78,12,59,9,3,,2.64,0,1,1,0,0,2,1,1,3504
9614,,14850000,64,10,42,7,2,,,,,,,,,,0,3773
9615,0,15000000,61.09,24.3,27.4,4,2,1,3,1,0,1,0,1,1,0,1,8622
9616,2,15300000,68.66,12.8,42.5,6,3,1,,2,0,,,,,0,1,2755
9617,1,15300000,76,11,52,15,3,2,,0,1,1,1,0,1,2,1,6752
9618,3,15797145,64.61,13.8,30,2,2,,3,1,1,,,0,1,,1,7203
9619,,25900000,123,35,54,11,4,,,0,2,,,0,1,2,1,3205
9620,3,10026272,57.25,6.1,34.2,2,3,,3,1,0,,,0,1,,1,8016
9621,3,12708580,36.73,,25.4,8,1,,,1,0,,,,,,1,8198
9622,,13800000,55.4,12,32,5,2,,,1,0,,,1,0,,1,9309
9623,3,6763137,34.3,,,1,2,,2.7,,,0,1,,,,1,8684
9624,3,9828665,52.1,,20.8,1,2,,2.7,,,0,1,,,,1,8684
9625,3,10557600,63.6,14.3,32.8,9,2,,,1,1,0,1,,,,1,4207
9626,3,10815581,56.6,,0,24,2,,3.5,1,1,,,,,,1,250
9627,3,14926560,61.68,,50.2,7,1,,3.26,,,,,,,,1,3773
9628,,16721400,62,,,11,2,,,,,,,,,,1,44
9629,,18223640,75.7,,,7,3,,,,,,,,,,1,44
9630,,18915748,84.5,,,4,2,,,,,,,,,,1,44
9631,,23563521,106.3,,,7,3,,,,,,,,,,1,44
9632,,24280715,128.1,,,4,4,,,,,,,,,,1,44
9633,,25000000,103,31,41,6,2,,,1,0,,,0,2,,1,1965
9634,3,36727390,127.97,,106.4,14,4,,3.2,,,,,,,,1,3773
9635,3,9937254,63.86,10.3,31.1,16,2,,3,0,1,,,0,1,,1,8016
9636,3,16352440,48.38,,35,5,2,,,1,0,,,,,,1,8198
9637,3,16223416,59.47,6,28.6,3,2,,3,1,1,,,0,1,,1,7203
9638,1,16300000,92,12,,2,3,,,1,1,1,1,1,0,2,2,8171
9639,1,16650000,84.5,,57,10,3,1,,0,1,,,,,0,1,6148
9640,3,17043654,60.41,6,30.4,6,2,,3,2,0,,,0,1,,1,7203
9641,3,17455434,68.45,12.4,31.8,5,2,,3,1,1,,,2,2,,1,7203
9642,3,17730540,64.71,,52.7,13,1,,3.25,,,,,,,,1,3773
9643,2,18000000,94.2,,50,7,2,,3.5,0,1,0,1,,,0,1,456
9644,1,18000000,76.1,9,45.2,7,3,1,2.75,0,1,1,1,,,1,2,9415
9645,3,18323640,66.39,11.9,35,3,2,,3,,,,,0,1,,1,7203
9646,0,19300000,86,18,54,6,3,,,,,,,,,,0,1432
9647,3,19990517,76.86,6,44.8,9,3,,3,2,0,,,0,1,,1,7203
9648,2,20499000,117,11,70,9,4,1,2.7,2,0,1,0,2,0,3,2,3712
9649,3,21339400,92.78,10.8,31.9,2,2,,3,2,0,,,0,1,,1,7203
9650,3,21599570,93.74,15,44.8,3,3,,3,1,1,,,1,1,,1,7203
9651,3,21723800,73.64,,51.8,4,3,,,2,0,,,,,,1,8198
9652,1,21700000,98,25,60,7,1,,3.2,1,0,0,1,,,0,1,5990
9653,0,22000000,131,11,98.2,3,5,,,0,1,0,1,,,1,2,5746
9654,3,22681652,76.28,15,35.3,6,2,,3,,,,,0,2,,1,7203
9655,3,22715640,66.42,,55.2,9,2,,,1,1,,,,,,1,8198
9656,3,23659926,84.51,16.1,37.6,6,2,,3,,,,,0,2,,1,7203
9657,3,23682770,67.09,,51.9,9,3,,,2,0,,,,,,1,8198
9658,3,23844516,76.96,12.4,37.7,18,2,,3,1,1,,,1,1,,1,7203
9659,2,24000000,118,20,64,15,3,1,,1,1,1,0,0,2,0,1,1417
9660,3,24676940,68.93,,51.9,9,3,,,2,0,,,,,,1,8198
9661,,25000000,91.2,,,7,4,1,,,,,,,,2,2,3779
9662,1,25499000,122.3,15,75,3,3,,3.1,2,0,,,1,1,0,1,1432
9663,2,25900000,140.4,15.1,94.5,10,4,1,2.8,2,1,1,0,1,1,2,1,4090
9664,3,26202672,104.31,14.7,54.5,2,3,,3,2,0,,,0,1,,1,7203
9665,3,27053200,115.12,14.8,59.6,2,3,,3,2,0,,,1,2,,1,7203
9666,2,49700000,100,14,65,12,3,1,3.4,3,0,0,1,,,3,1,2000
9667,1,50500000,148,15,69,6,3,,,2,0,1,1,0,2,0,1,5363
9668,1,54900000,223,30,180,3,5,1,3.2,2,0,1,1,0,2,0,1,5990
9669,,70000000,140,15,110,15,4,,3,0,1,1,0,1,1,3,1,5363
9670,1,84101653,290,40,200,3,5,1,3.2,2,0,1,1,0,1,0,1,5990
9671,1,92200000,365.2,40,200,3,5,1,3.2,2,0,1,1,0,1,0,1,5990
9672,2,9500000,56,6,35,7,3,1,2.64,0,1,1,0,0,1,1,2,3338
9673,0,6950000,28.2,6.9,15.3,1,1,,3,1,0,1,0,,,1,1,4767
9674,0,12900000,72,8.2,45,13,3,1,2.64,0,1,1,1,2,0,1,1,8199
9675,2,6000000,35,6.5,20,2,1,,2.64,1,0,1,0,0,1,1,1,3563
9676,0,7350000,47,9,31,1,2,2,2.64,0,1,1,0,,,0,2,8003
9677,1,8500000,45,5,30,4,2,,2.5,1,0,,,1,0,1,1,8673
9678,1,10000000,68,20,27,14,2,1,2.9,0,1,1,0,0,1,1,1,2626
9679,,10700000,86.1,6.6,60.3,1,4,,2.65,0,1,1,0,1,1,0,1,7612
9680,2,48100000,193,34,75,7,4,1,,0,2,1,0,,,0,2,5990
9681,1,5800000,34,6,20,6,1,,,1,0,,,,,,2,2944
9682,2,6000000,40.4,8,18,15,1,,,1,0,1,0,1,0,1,2,3797
9683,1,6700000,36,11,18,10,1,,2.48,1,0,,,0,1,1,2,2292
9684,0,6650000,40,9,21,13,1,,2.64,0,1,0,1,0,2,1,2,6461
9685,2,6800000,32.7,7,18,2,1,,,0,1,1,0,,,1,1,2260
9686,0,6800000,33,7,19,1,1,,,0,1,0,1,,,1,1,7387
9687,0,6990000,37,7.5,22.6,2,2,0,2.64,1,0,1,0,,,1,1,27
9688,2,7400000,45,7,28.3,6,2,1,2.64,0,1,1,0,0,1,2,1,7891
9689,2,8350000,43.7,6,28.2,6,2,0,2.64,0,1,1,0,1,0,3,1,8348
9690,0,8700000,51,7,36,9,3,2,2.64,0,1,1,0,0,1,1,1,6926
9691,0,9000000,60,6,44,9,3,1,,,,1,0,1,1,1,2,3354
9692,0,9500000,60,10,37,4,2,1,3,,,1,0,1,0,0,1,9648
9693,2,9900000,58.6,10.2,33.9,3,2,1,,0,1,,,0,1,2,1,6420
9694,2,10100000,65,15,40,8,3,1,2.64,1,0,1,0,0,1,3,2,7943
9695,0,10300000,52,8.5,21,17,2,1,2.7,0,1,0,1,1,0,1,1,4127
9696,0,10500000,50.6,11,28.5,8,2,1,2.48,0,1,1,1,0,1,2,1,7508
9697,2,11000000,52,16,25,18,1,,,1,0,1,0,0,1,1,2,1630
9698,0,13990000,48,12,30,8,2,,,1,0,1,1,,,3,1,9008
9699,0,14400000,76,10.1,47.7,23,3,1,2.64,0,1,1,0,3,0,1,1,907
9700,1,23000000,124,10,112,30,3,1,3,1,0,1,0,0,1,0,1,1965
9701,,24000000,97,12,65,2,4,1,2.64,0,1,1,1,1,1,1,1,8848
9702,2,38900000,80,18,35,5,2,,,1,1,0,1,,,3,1,2000
9703,1,3100000,19.7,5,14,1,1,,,1,0,1,0,,,0,1,5201
9704,0,3890000,30,7,15,1,1,,2.64,1,0,1,0,0,1,1,1,4147
9705,1,4220000,28.8,9.8,16,6,1,,,1,0,,,1,0,,2,3104
9706,1,4450000,39.5,9.5,17,14,1,,,,,,,1,0,,2,3104
9707,1,4950000,30.1,6.7,17,8,1,,2.7,1,0,1,0,0,1,,1,3148
9708,1,4999999,39,,,2,2,,,1,0,1,0,,,0,2,2472
9709,1,5000000,35,10,19,12,1,,2.64,1,0,1,0,0,1,1,1,4163
9710,1,5170000,35.3,9.2,14.2,1,1,,2.7,0,1,1,0,,,1,1,1230
9711,1,5150000,33,6,19,6,1,,,1,0,1,1,,,1,1,4634
9712,1,5199000,26,4,16,3,1,,,1,0,1,0,,,1,2,7918
9713,1,5200000,36.5,6.5,18.1,12,1,,,0,1,1,0,1,0,1,2,5879
9714,2,5500000,39.3,9,21,1,1,,2.64,0,1,1,0,,,1,2,236
9715,1,5600000,35,10,19.4,8,1,,,1,0,1,0,0,1,1,1,8238
9716,,5650000,33,6,18,9,1,,2.64,1,0,1,0,,,,2,3621
9717,1,5700000,32,6,17,1,1,,2.64,1,0,1,0,,,0,1,1627
9718,2,5750000,33,7,19,8,1,,,,,,,,,,0,8810
9719,1,5800000,38.2,8.5,19.1,1,1,,,1,0,1,0,,,,2,42
9720,1,5850000,33,6.6,18.1,9,1,,,,,,,,,,0,7963
9721,1,5950000,32.5,6.7,18.7,6,1,,,1,0,,,,,,1,8810
9722,1,5900000,39.1,8.5,21.1,12,1,,,0,1,1,0,1,0,,1,1514
9723,1,5900000,28.4,7,15,11,1,,2.5,1,0,1,0,0,1,0,1,7244
9724,1,5900000,29,7,15,2,1,,,0,1,,,1,0,1,1,6117
9725,1,5900000,34.6,10,20,7,1,,2.7,1,0,,,0,1,1,1,7813
9726,1,5990000,20.5,,,6,1,,,1,0,,,,,0,1,4207
9727,,5900000,36.5,6.9,18.9,6,1,,2.74,1,0,0,1,1,0,1,2,9315
9728,1,6000000,26,7,13,8,1,,,1,0,1,0,,,,1,3678
9729,1,6120000,33,6,18,9,1,,,,,,,,,,0,5963
